"","id","record","species","Lineage_Name","parasiteGenus","order","family","genus","Pr","Jetz.species","match","tip"
"3227","Euneornis campestris_GEOTRI01",1,"Euneornis campestris","GEOTRI01","Plasmodium","Passeriformes","Fringillidae","Euneornis",0,"Euneornis_campestris","yes","Euneornis campestris"
"3228","Eupetomena macroura_BUVIR04",1,"Eupetomena macroura","BUVIR04","Leucocytozoon","Trochiliformes","Trochilidae","Eupetomena",0,NA,NA,"Eupetomena macroura"
"3229","Eupetomena macroura_EUMIN01",1,"Eupetomena macroura","EUMIN01","Haemoproteus","Trochiliformes","Trochilidae","Eupetomena",0,NA,NA,"Eupetomena macroura"
"3230","Eupetomena macroura_EUPMAC01",1,"Eupetomena macroura","EUPMAC01","Haemoproteus","Trochiliformes","Trochilidae","Eupetomena",0,NA,NA,"Eupetomena macroura"
"3231","Eupetomena macroura_EUPMAC02",1,"Eupetomena macroura","EUPMAC02","Leucocytozoon","Trochiliformes","Trochilidae","Eupetomena",0,NA,NA,"Eupetomena macroura"
"3232","Eupetomena macroura_EUPMAC03",1,"Eupetomena macroura","EUPMAC03","Haemoproteus","Trochiliformes","Trochilidae","Eupetomena",0,NA,NA,"Eupetomena macroura"
"3233","Euphonia chlorotica_EUCHL01",1,"Euphonia chlorotica","EUCHL01","Plasmodium","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_chlorotica","yes","Euphonia chlorotica"
"3234","Euphonia laniirostris_EUXAN01",1,"Euphonia laniirostris","EUXAN01","Haemoproteus","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_laniirostris","yes","Euphonia laniirostris"
"3235","Euphonia violacea_EUVIO01",1,"Euphonia violacea","EUVIO01","Plasmodium","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_violacea","yes","Euphonia violacea"
"3236","Euphonia violacea_VOLJAC02",1,"Euphonia violacea","VOLJAC02","Plasmodium","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_violacea","yes","Euphonia violacea"
"3237","Euphonia xanthogaster_ARBRU02",1,"Euphonia xanthogaster","ARBRU02","Haemoproteus","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_xanthogaster","yes","Euphonia xanthogaster"
"3238","Euphonia xanthogaster_CNERUB01",1,"Euphonia xanthogaster","CNERUB01","Haemoproteus","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_xanthogaster","yes","Euphonia xanthogaster"
"3239","Euphonia xanthogaster_EUPXAN01",1,"Euphonia xanthogaster","EUPXAN01","Plasmodium","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_xanthogaster","yes","Euphonia xanthogaster"
"3240","Euphonia xanthogaster_EUPXAN02",1,"Euphonia xanthogaster","EUPXAN02","Haemoproteus","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_xanthogaster","yes","Euphonia xanthogaster"
"3241","Euphonia xanthogaster_EUXAN01",3,"Euphonia xanthogaster","EUXAN01","Haemoproteus","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_xanthogaster","yes","Euphonia xanthogaster"
"3242","Euphonia xanthogaster_PACPEC02",4,"Euphonia xanthogaster","PACPEC02","Haemoproteus","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_xanthogaster","yes","Euphonia xanthogaster"
"3243","Euphonia xanthogaster_PIRLUD02",1,"Euphonia xanthogaster","PIRLUD02","Haemoproteus","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_xanthogaster","yes","Euphonia xanthogaster"
"3244","Euphonia xanthogaster_SITGRI01",1,"Euphonia xanthogaster","SITGRI01","Haemoproteus","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_xanthogaster","yes","Euphonia xanthogaster"
"3245","Euphonia xanthogaster_TANICT01",1,"Euphonia xanthogaster","TANICT01","Haemoproteus","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_xanthogaster","yes","Euphonia xanthogaster"
"3246","Euphonia xanthogaster_TROAED18",1,"Euphonia xanthogaster","TROAED18","Haemoproteus","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_xanthogaster","yes","Euphonia xanthogaster"
"3247","Euphonia xanthogaster_TROAED23",1,"Euphonia xanthogaster","TROAED23","Plasmodium","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_xanthogaster","yes","Euphonia xanthogaster"
"3248","Euphonia xanthogaster_VIGIL09",1,"Euphonia xanthogaster","VIGIL09","Haemoproteus","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_xanthogaster","yes","Euphonia xanthogaster"
"3249","Euphonia xanthogaster_VIOLI06",1,"Euphonia xanthogaster","VIOLI06","Haemoproteus","Passeriformes","Fringillidae","Euphonia",0,"Euphonia_xanthogaster","yes","Euphonia xanthogaster"
"3250","Euplectes afer_PADOM01",2,"Euplectes afer","PADOM01","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_afer","yes","Euplectes afer"
"3251","Euplectes albonotatus_AFR086",1,"Euplectes albonotatus","AFR086","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_albonotatus","yes","Euplectes albonotatus"
"3252","Euplectes albonotatus_AFR225",1,"Euplectes albonotatus","AFR225","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_albonotatus","yes","Euplectes albonotatus"
"3253","Euplectes albonotatus_COLL7",1,"Euplectes albonotatus","COLL7","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_albonotatus","yes","Euplectes albonotatus"
"3254","Euplectes albonotatus_GRW10",1,"Euplectes albonotatus","GRW10","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_albonotatus","yes","Euplectes albonotatus"
"3255","Euplectes albonotatus_RFF1",1,"Euplectes albonotatus","RFF1","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_albonotatus","yes","Euplectes albonotatus"
"3256","Euplectes ardens_AFR019",1,"Euplectes ardens","AFR019","Haemoproteus","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_ardens","yes","Euplectes ardens"
"3257","Euplectes ardens_AFR156",1,"Euplectes ardens","AFR156","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_ardens","yes","Euplectes ardens"
"3258","Euplectes ardens_COLL7",1,"Euplectes ardens","COLL7","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_ardens","yes","Euplectes ardens"
"3259","Euplectes ardens_MALNI02",1,"Euplectes ardens","MALNI02","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_ardens","yes","Euplectes ardens"
"3260","Euplectes ardens_REB6",1,"Euplectes ardens","REB6","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_ardens","yes","Euplectes ardens"
"3261","Euplectes ardens_RFF1",1,"Euplectes ardens","RFF1","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_ardens","yes","Euplectes ardens"
"3262","Euplectes ardens_WW4",1,"Euplectes ardens","WW4","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_ardens","yes","Euplectes ardens"
"3263","Euplectes capensis_AEMO01",1,"Euplectes capensis","AEMO01","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_capensis","yes","Euplectes capensis"
"3264","Euplectes capensis_AFR094",1,"Euplectes capensis","AFR094","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_capensis","yes","Euplectes capensis"
"3265","Euplectes capensis_AFR218",1,"Euplectes capensis","AFR218","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_capensis","yes","Euplectes capensis"
"3266","Euplectes capensis_GRW10",1,"Euplectes capensis","GRW10","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_capensis","yes","Euplectes capensis"
"3267","Euplectes capensis_LINOLI01",1,"Euplectes capensis","LINOLI01","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_capensis","yes","Euplectes capensis"
"3268","Euplectes capensis_PLOVEL01",1,"Euplectes capensis","PLOVEL01","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_capensis","yes","Euplectes capensis"
"3269","Euplectes capensis_REB2",1,"Euplectes capensis","REB2","Haemoproteus","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_capensis","yes","Euplectes capensis"
"3270","Euplectes capensis_RFF1",1,"Euplectes capensis","RFF1","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_capensis","yes","Euplectes capensis"
"3271","Euplectes hartlaubi_AFR169",1,"Euplectes hartlaubi","AFR169","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hartlaubi","yes","Euplectes hartlaubi"
"3272","Euplectes hartlaubi_AFR214",1,"Euplectes hartlaubi","AFR214","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hartlaubi","yes","Euplectes hartlaubi"
"3273","Euplectes hartlaubi_BUL07",1,"Euplectes hartlaubi","BUL07","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hartlaubi","yes","Euplectes hartlaubi"
"3274","Euplectes hordeaceus_ACCTAC01",1,"Euplectes hordeaceus","ACCTAC01","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hordeaceus","yes","Euplectes hordeaceus"
"3275","Euplectes hordeaceus_ANLAT10",1,"Euplectes hordeaceus","ANLAT10","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hordeaceus","yes","Euplectes hordeaceus"
"3276","Euplectes hordeaceus_EUPHOR01",1,"Euplectes hordeaceus","EUPHOR01","Haemoproteus","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hordeaceus","yes","Euplectes hordeaceus"
"3277","Euplectes hordeaceus_EUPHOR02",1,"Euplectes hordeaceus","EUPHOR02","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hordeaceus","yes","Euplectes hordeaceus"
"3278","Euplectes hordeaceus_EUPHOR03",1,"Euplectes hordeaceus","EUPHOR03","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hordeaceus","yes","Euplectes hordeaceus"
"3279","Euplectes hordeaceus_EUPHOR04",1,"Euplectes hordeaceus","EUPHOR04","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hordeaceus","yes","Euplectes hordeaceus"
"3280","Euplectes hordeaceus_GRW09",1,"Euplectes hordeaceus","GRW09","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hordeaceus","yes","Euplectes hordeaceus"
"3281","Euplectes hordeaceus_MALNI02",1,"Euplectes hordeaceus","MALNI02","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hordeaceus","yes","Euplectes hordeaceus"
"3282","Euplectes hordeaceus_PLOCUC02",1,"Euplectes hordeaceus","PLOCUC02","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hordeaceus","yes","Euplectes hordeaceus"
"3283","Euplectes hordeaceus_REB2",1,"Euplectes hordeaceus","REB2","Haemoproteus","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hordeaceus","yes","Euplectes hordeaceus"
"3284","Euplectes hordeaceus_RECOB3",1,"Euplectes hordeaceus","RECOB3","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hordeaceus","yes","Euplectes hordeaceus"
"3285","Euplectes hordeaceus_RFF1",1,"Euplectes hordeaceus","RFF1","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hordeaceus","yes","Euplectes hordeaceus"
"3286","Euplectes hordeaceus_SATEC01",1,"Euplectes hordeaceus","SATEC01","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hordeaceus","yes","Euplectes hordeaceus"
"3287","Euplectes hordeaceus_WW3",1,"Euplectes hordeaceus","WW3","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_hordeaceus","yes","Euplectes hordeaceus"
"3288","Euplectes macroura_REB12p",1,"Euplectes macroura","REB12p","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_macroura","yes","Euplectes macroura"
"3289","Euplectes macroura_REB4",1,"Euplectes macroura","REB4","Haemoproteus","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_macroura","yes","Euplectes macroura"
"3290","Euplectes macroura_REB8",1,"Euplectes macroura","REB8","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_macroura","yes","Euplectes macroura"
"3291","Euplectes macroura_RFF1",1,"Euplectes macroura","RFF1","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_macroura","yes","Euplectes macroura"
"3292","Euplectes macroura_WW1",1,"Euplectes macroura","WW1","Haemoproteus","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_macroura","yes","Euplectes macroura"
"3293","Euplectes macroura_YEWE2",1,"Euplectes macroura","YEWE2","Haemoproteus","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_macroura","yes","Euplectes macroura"
"3294","Euplectes macroura_YMWD1",1,"Euplectes macroura","YMWD1","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_macroura","yes","Euplectes macroura"
"3295","Euplectes macroura_YMWD2",1,"Euplectes macroura","YMWD2","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_macroura","yes","Euplectes macroura"
"3296","Euplectes orix_COLL1",1,"Euplectes orix","COLL1","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3297","Euplectes orix_EUPORI01",1,"Euplectes orix","EUPORI01","Haemoproteus","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3298","Euplectes orix_GRW06",1,"Euplectes orix","GRW06","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3299","Euplectes orix_LINOLI01",3,"Euplectes orix","LINOLI01","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3300","Euplectes orix_PLOVEL01",1,"Euplectes orix","PLOVEL01","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3301","Euplectes orix_RBQ01",1,"Euplectes orix","RBQ01","Haemoproteus","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3302","Euplectes orix_RBQ03",1,"Euplectes orix","RBQ03","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3303","Euplectes orix_REB1",1,"Euplectes orix","REB1","Haemoproteus","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3304","Euplectes orix_REB10",1,"Euplectes orix","REB10","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3305","Euplectes orix_REB11",1,"Euplectes orix","REB11","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3306","Euplectes orix_REB12L",1,"Euplectes orix","REB12L","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3307","Euplectes orix_REB12p",1,"Euplectes orix","REB12p","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3308","Euplectes orix_REB2",2,"Euplectes orix","REB2","Haemoproteus","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3309","Euplectes orix_REB3",1,"Euplectes orix","REB3","Haemoproteus","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3310","Euplectes orix_REB4",1,"Euplectes orix","REB4","Haemoproteus","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3311","Euplectes orix_REB5",1,"Euplectes orix","REB5","Haemoproteus","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3312","Euplectes orix_REB6",1,"Euplectes orix","REB6","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3313","Euplectes orix_REB7",1,"Euplectes orix","REB7","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3314","Euplectes orix_REB8",1,"Euplectes orix","REB8","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3315","Euplectes orix_REB9",1,"Euplectes orix","REB9","Leucocytozoon","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3316","Euplectes orix_RFF1",1,"Euplectes orix","RFF1","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3317","Euplectes orix_SGS1",1,"Euplectes orix","SGS1","Plasmodium","Passeriformes","Ploceidae","Euplectes",1,"Euplectes_orix","yes","Euplectes orix"
"3318","Euplectes orix_YWT4",1,"Euplectes orix","YWT4","Plasmodium","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3319","Euplectes orix_ZOSMAD01",1,"Euplectes orix","ZOSMAD01","Haemoproteus","Passeriformes","Ploceidae","Euplectes",0,"Euplectes_orix","yes","Euplectes orix"
"3320","Eurystomus glaucurus_AFR162",1,"Eurystomus glaucurus","AFR162","Leucocytozoon","Coraciiformes","Coraciidae","Eurystomus",0,"Eurystomus_glaucurus","yes","Eurystomus glaucurus"
"3321","Euscarthmus meloryphus_EMPALN02",1,"Euscarthmus meloryphus","EMPALN02","Haemoproteus","Passeriformes","Tyrannidae","Euscarthmus",0,NA,NA,"Euscarthmus meloryphus"
"3322","Eutoxeres aquila_EUTAQU01",1,"Eutoxeres aquila","EUTAQU01","Plasmodium","Trochiliformes","Trochilidae","Eutoxeres",0,"Eutoxeres_aquila","yes","Eutoxeres aquila"
"3323","Eutoxeres condamini_BAEBIC02",1,"Eutoxeres condamini","BAEBIC02","Plasmodium","Trochiliformes","Trochilidae","Eutoxeres",0,NA,NA,"Eutoxeres condamini"
"3324","Eutoxeres condamini_TROAED02",1,"Eutoxeres condamini","TROAED02","Leucocytozoon","Trochiliformes","Trochilidae","Eutoxeres",0,NA,NA,"Eutoxeres condamini"
"3325","Eutoxeres condamini_TROAED18",1,"Eutoxeres condamini","TROAED18","Haemoproteus","Trochiliformes","Trochilidae","Eutoxeres",0,NA,NA,"Eutoxeres condamini"
"3326","Eutoxeres condamini_TROAED20",2,"Eutoxeres condamini","TROAED20","Haemoproteus","Trochiliformes","Trochilidae","Eutoxeres",0,NA,NA,"Eutoxeres condamini"
"3327","Falco amurensis_CIAE02",1,"Falco amurensis","CIAE02","Leucocytozoon","Falconiformes","Falconidae","Falco",0,NA,NA,"Falco amurensis"
"3328","Falco amurensis_FALAMU01",1,"Falco amurensis","FALAMU01","Haemoproteus","Falconiformes","Falconidae","Falco",0,NA,NA,"Falco amurensis"
"3329","Falco amurensis_FALAMU02",1,"Falco amurensis","FALAMU02","Haemoproteus","Falconiformes","Falconidae","Falco",0,NA,NA,"Falco amurensis"
"3330","Falco amurensis_FALAMU03",1,"Falco amurensis","FALAMU03","Leucocytozoon","Falconiformes","Falconidae","Falco",0,NA,NA,"Falco amurensis"
"3331","Falco amurensis_FALAMU04",1,"Falco amurensis","FALAMU04","Leucocytozoon","Falconiformes","Falconidae","Falco",0,NA,NA,"Falco amurensis"
"3332","Falco amurensis_FALTIN04",1,"Falco amurensis","FALTIN04","Haemoproteus","Falconiformes","Falconidae","Falco",0,NA,NA,"Falco amurensis"
"3333","Falco amurensis_NINOX08",1,"Falco amurensis","NINOX08","Leucocytozoon","Falconiformes","Falconidae","Falco",0,NA,NA,"Falco amurensis"
"3334","Falco amurensis_OTUSCO01",1,"Falco amurensis","OTUSCO01","Haemoproteus","Falconiformes","Falconidae","Falco",0,NA,NA,"Falco amurensis"
"3335","Falco cherrug_BUBIBI01",1,"Falco cherrug","BUBIBI01","Haemoproteus","Falconiformes","Falconidae","Falco",0,NA,NA,"Falco cherrug"
"3336","Falco columbarius_FASPA02",1,"Falco columbarius","FASPA02","Leucocytozoon","Falconiformes","Falconidae","Falco",0,NA,NA,"Falco columbarius"
"3337","Falco columbarius_LK03",1,"Falco columbarius","LK03","Haemoproteus","Falconiformes","Falconidae","Falco",0,NA,NA,"Falco columbarius"
"3338","Falco deiroleucus_FADEI01",1,"Falco deiroleucus","FADEI01","Plasmodium","Falconiformes","Falconidae","Falco",0,NA,NA,"Falco deiroleucus"
"3339","Falco eleonorae_BUBIBI01",1,"Falco eleonorae","BUBIBI01","Haemoproteus","Falconiformes","Falconidae","Falco",0,"Falco_eleonorae","yes","Falco eleonorae"
"3340","Falco eleonorae_CIAE02",1,"Falco eleonorae","CIAE02","Leucocytozoon","Falconiformes","Falconidae","Falco",0,"Falco_eleonorae","yes","Falco eleonorae"
"3341","Falco eleonorae_LK04",1,"Falco eleonorae","LK04","Haemoproteus","Falconiformes","Falconidae","Falco",0,"Falco_eleonorae","yes","Falco eleonorae"
"3342","Falco eleonorae_LK06",1,"Falco eleonorae","LK06","Plasmodium","Falconiformes","Falconidae","Falco",0,"Falco_eleonorae","yes","Falco eleonorae"
"3343","Falco naumanni_LK02",2,"Falco naumanni","LK02","Haemoproteus","Falconiformes","Falconidae","Falco",0,"Falco_naumanni","yes","Falco naumanni"
"3344","Falco naumanni_LK03",1,"Falco naumanni","LK03","Haemoproteus","Falconiformes","Falconidae","Falco",0,"Falco_naumanni","yes","Falco naumanni"
"3345","Falco naumanni_LK04",1,"Falco naumanni","LK04","Haemoproteus","Falconiformes","Falconidae","Falco",0,"Falco_naumanni","yes","Falco naumanni"
"3346","Falco naumanni_LK05",1,"Falco naumanni","LK05","Plasmodium","Falconiformes","Falconidae","Falco",0,"Falco_naumanni","yes","Falco naumanni"
"3347","Falco naumanni_LK06",2,"Falco naumanni","LK06","Plasmodium","Falconiformes","Falconidae","Falco",0,"Falco_naumanni","yes","Falco naumanni"
"3348","Falco naumanni_RTSR1",2,"Falco naumanni","RTSR1","Plasmodium","Falconiformes","Falconidae","Falco",0,"Falco_naumanni","yes","Falco naumanni"
